INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'spectral-efficient-parakeet-of-vastness@euromail.eu', '166572566', false, '$2b$12$yolNhbeUodLz/rLPPBoNVOliPadJS82YChwbRGjbdth2WbmEj34nW', 'certain-herring', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'woodoo-beige-uakari-of-resistance@mymail.com', '981978076', false, '$2b$12$rfZMJeiSoW3Nacut4tcXm.z6CwCje2VE0PuJFsL6QTxqQxDVxYLDK', 'bizarre-lorikeet', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'optimistic-delightful-hawk-of-tact@euromail.eu', '844629914', false, '$2b$12$k6FAeUbwLWA.lfAwA7yhmeM4T2VnvYdzGFZNiSLY0YOVb/3Yxlx86', 'rampant-kittiwake', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'stereotyped-premium-raptor-of-perspective@gmail.com', '289638377', false, '$2b$12$TPTjY00SieHuY7sRqufpR.X14phTtBG/JiR9CuopRfHKVRupGN08u', 'tiny-anaconda', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'ambitious-ludicrous-markhor-of-peace@gmail.com', '460957614', false, '$2b$12$BN5AJNljBKP4Z5gC4QuvDu8Gng332G5uHr3kGaIaHvFfP.fZ2xOfm', 'mellow-mushroom', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'nimble-aloof-vole-from-heaven@yahoo.com', '753648877', false, '$2b$12$AFpMnjNz00VfX594X/PBYO586KpgGXXraSKQ.TcIajKKMPM0m2pX.', 'functional-bear', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'shaggy-outstanding-capybara-of-recreation@mymail.com', '905608243', false, '$2b$12$fkurcDjHRlYD11WEyXiGpeihj4cFB6MzamXoKKeeirm0zlnyGE4OW', 'crazy-whale', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'accomplished-exotic-dove-of-science@yahoo.com', '154439531', false, '$2b$12$p5LNNST/HFnwcFBktUdZ/O6RsXTT5/lfMsbm9ZNke0DCfu3KKC6Ta', 'fancy-capybara', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'brainy-stirring-octopus-of-purring@mymail.com', '323627364', false, '$2b$12$UclNYE6r/239DSd90e00V.gsKY/r2ZH0XQstg440P91dseGWLHlzK', 'gregarious-vicugna', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'hopping-tuscan-jellyfish-of-modernism@gmail.com', '459776083', false, '$2b$12$IlebyjjihqN0bY2fsHtb9O/vj/wpy6eWl2N.Wr/RQbYBsuIo/2EG2', 'logical-tarsier', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'furry-silent-camel-of-joviality@mymail.com', '702204502', false, '$2b$12$kr9kklg46sW04y9j6dTafu5etcwr0MN4WkyWrcXMlBF8XCabwIUkK', 'opalescent-teal', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'vegan-glorious-unicorn-of-election@gmail.com', '848783870', false, '$2b$12$fkd6eATUypePN9lks9KXZ.Ic6iGmmCim5kCzAf30bD6Jl1n.VnBti', 'brown-lynx', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'aboriginal-beautiful-rottweiler-of-diversity@gmail.com', '255085216', false, '$2b$12$8idIv4231mNsrPbuE29d3.O.G.jzZDlmxgluZlQMYe3HTf03JvPfK', 'modest-booby', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'dashing-sensible-sparrow-of-promotion@euromail.eu', '826566676', false, '$2b$12$wgotppDKzEml3zY8m64ke.1TnVoE9/.0TG0sns/CcwHbT7nt1MoJS', 'lumpy-dalmatian', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'festive-heretic-macaw-of-engineering@euromail.eu', '232987823', false, '$2b$12$gwVOgCj1DKuBskmkELGLu.mNkTCaqfRex408.nEh0GwvIhkXbBFjS', 'devout-oxpecker', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'sociable-tall-curassow-from-pluto@gmail.com', '667956675', false, '$2b$12$3rqMh76zLpbk430Mdkl.1.1tmJJxQVvB79P8QuyEhWeEqj.coTKD6', 'righteous-penguin', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'outrageous-bullfinch-of-fantastic-felicity@hotmail.com', '256124699', false, '$2b$12$KpEYNhL6fduPrEfoPTKfne7XrNrXsxHyFWpWyhidukZjdogUu0u2y', 'friendly-cow', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'piquant-lively-alligator-from-tartarus@gmail.com', '547519904', false, '$2b$12$9DJ1xqpV2AbMqvJvatJJqeuAT7.4YZ8dXgn5JdTFT8yZ1UBIobOuG', 'successful-hedgehog', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'cunning-scarlet-panda-of-tranquility@gmail.com', '729457270', false, '$2b$12$9kZZocnszTaCUhwNYdL0jeKNI3UMcfQT.xU4QcSoQar2xnuEVOFcm', 'passionate-leech', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'visionary-cherry-sidewinder-of-joviality@hotmail.com', '785415965', false, '$2b$12$Y5dKyjSfYYMF8LH9p72zfOQtA8hKB.JZbPcTQptLZRBh23xTc20SG', 'godlike-turaco', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'ruddy-just-toucan-of-focus@gmail.com', '224377059', false, '$2b$12$Ch50tB4dg0QEsAbOY.JosuJSUZa5cZGifmWIX19qEdZ36kTepL09S', 'tangerine-beetle', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'ambrosial-icy-kangaroo-of-protection@yahoo.com', '791713947', false, '$2b$12$yrGLjjtE9KVlqnSCTndRF.HPE0kYlIC2Tr96SLgSDDDHz.jZgy196', 'papaya-raptor', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'accomplished-cordial-loon-of-glee@hotmail.com', '588899583', false, '$2b$12$vdh7pHldykCI34efG3efC.1L3FeA0bZzKhEm6XAUFEL00rCQNVSji', 'meticulous-dogfish', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'lively-omniscient-swallow-of-agreement@gmail.com', '340813359', false, '$2b$12$V1ieWSF2IzBZ75f8uzL4FeHtus6hS//xJUScHQDN7cs2IQfLZPnAS', 'radical-deer', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'cunning-attractive-mouse-of-hail@yahoo.com', '346739582', false, '$2b$12$JjfiIiuvYgPdNx/kHd.9V.DcD1yu4eMNwHGMXqS1y2EDkCW4OG8IC', 'attentive-sheep', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'lumpy-cyan-harrier-of-masquerade@gmail.com', '228534044', false, '$2b$12$pONROg7E/uK4kuUKS28AXOgAWm7PqXoUztTchmYiBhbvav1ntwLTu', 'merry-platypus', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'cryptic-holistic-shellfish-of-leadership@myspace.com', '552675598', false, '$2b$12$qL0hB/v6vJk4Kd4rSDliTOlm6Tt.IIp6fWvAmg.nUrpqs8SZ9F7Tq', 'zippy-markhor', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'talented-ultramarine-shrew-of-domination@myspace.com', '112384112', false, '$2b$12$sn7QJBj/kjDF9rOMuYCbg.OzTA06vkcnPzQTG5m0BJXfn5AI5.NOe', 'apricot-aardwark', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'neat-truthful-junglefowl-of-discussion@yahoo.com', '803574775', false, '$2b$12$w4vAkswhtMqsq3QS.XWIIeetzDT3SVpVMtZXtE5HWIP3AOnhkPFBK', 'adaptable-fox', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'cheerful-russet-armadillo-of-tornado@myspace.com', '695430040', false, '$2b$12$QhkvNEquMmtpFEkYynwAHO7YrmitIQbxCyqaCR2nQM8DVoAsuhp76', 'orange-barracuda', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'nippy-dashing-roadrunner-of-camouflage@yahoo.com', '466866340', false, '$2b$12$LOgjeueOLdpx4U353.nXqO856bWpJlTU8Ktadlu5fb//EtwJohytG', 'watchful-orangutan', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'sloppy-active-bison-of-opportunity@yahoo.com', '726648361', false, '$2b$12$8JKHWTypk8Zn1PdSGScJ1OCtVw/dLuwOIXJUgntY23zRY/uRt7WI6', 'grumpy-skunk', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'hospitable-incredible-yak-of-nirvana@hotmail.com', '623092737', false, '$2b$12$rYeEBapZWoL/rIpcSncBpecE2cALX/hSN2O9O6Ng4azoXMzRJHORe', 'delicate-bandicoot', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'rampant-gorgeous-skua-of-excitement@yahoo.com', '738680275', false, '$2b$12$4BZXox9JlpU6c5rdC68V/.pb2DDQ/NXssTCl5Nf9SrpZpg0rie12u', 'enlightened-bullfinch', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'discerning-judicious-koala-of-excellence@euromail.eu', '418290196', false, '$2b$12$z.di5/43mwNIfMfe.BFUcuUWm5v0Z8gcz7rFeJfBeBXUciTCnHQX.', 'jasper-panda', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'fair-spiffy-coua-of-wizardry@yahoo.com', '676252939', false, '$2b$12$YQAj74txdpStT3EH7haitOQcIfbITO71A/mkja4X0.YnG3wqZFbpS', 'private-loon', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'foamy-resolute-penguin-of-genius@myspace.com', '856496926', false, '$2b$12$9nPPiLbkFtDLAVanFVLYQuIzmK06pK1pNqFWNllKMkmeKihsTzKwS', 'brilliant-albatross', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'analytic-cautious-gopher-of-sunshine@euromail.eu', '650210995', false, '$2b$12$jZhH0KP.6CxX.euifBdY2eNE0LcD9HWFhGaPXIH8l5qohzxityEk.', 'thoughtful-gibbon', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'discreet-fuzzy-cicada-of-memory@yahoo.com', '651473883', false, '$2b$12$kWjn6IPVkcdgaJK0M3qUQexRZaS3Y3qHDgJrnss2lUUWb1/v9D8oG', 'wealthy-seahorse', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'invaluable-sexy-dormouse-of-saturation@hotmail.com', '895040901', false, '$2b$12$6aLmuAv6jns0uUijnojg9urMGxP0pn..SnFacPw3pCfaH7JqeVfr2', 'hospitable-gecko', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'amazing-acoustic-dalmatian-of-cubism@euromail.eu', '178970505', false, '$2b$12$AaRr1sfJaeVIHLZssjucv.HsJoFi8nmycsHghTpldN/xzJRP4Pv.i', 'enlightened-kudu', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'annoying-stalwart-muskrat-of-improvement@yahoo.com', '026873833', false, '$2b$12$qQ3uHVd0K/4qul/q7OyxXO8Y3yA/pq3T47mxItMMl0HeFkiGcYGwW', 'clever-caracal', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'lurking-silent-seriema-of-will@euromail.eu', '409900511', false, '$2b$12$/MNxuxWMwQ/LDXS9B6EV1.LahYfPEXtfk/qpjpTurZ911wD2R3G7C', 'amorphous-hummingbird', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'abiding-rich-coyote-of-glee@euromail.eu', '017891704', false, '$2b$12$7S1NyCNly83cqcGslO7GyOoZxuRRs.UOIGKaiEHidSHaEYNbCvkXi', 'bizarre-kittiwake', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'kickass-jackdaw-of-eternal-refinement@yahoo.com', '852078677', false, '$2b$12$QnKAEsDJpqJibI4auX150e.0LuU9gHI6czNSG0/CdjcfSDa..7doG', 'dramatic-coyote', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'tangible-skinny-sunfish-of-sunshine@hotmail.com', '885031442', false, '$2b$12$OqQrCtocolnE3SZkUVuLQeRTWG2KDOK9mbdtYoIaYfWrShQ0g8h.K', 'friendly-junglefowl', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'spicy-taipan-of-majestic-respect@yahoo.com', '160476103', false, '$2b$12$FFiQJRyE7kZOggGFsEpXq.vidXDquJ/2XEYRrnLH1swNJp.0dCcky', 'thick-millipede', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'festive-tacky-dragonfly@yahoo.com', '659431289', false, '$2b$12$Ze9FZEpIZm5alx9ZcxyqZu7phL7wE2ZtLhvS0Rx2Xb1XHTS7F2wSi', 'positive-dog', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'amazing-carrot-bug-of-focus@myspace.com', '785847218', false, '$2b$12$LopzSXW6aQ47szyYOezpw.2MwRYPfr2cJSnRLxT5DdFckgJSg.VjS', 'exuberant-akita', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'hysterical-poetic-cockatoo-of-advertising@hotmail.com', '034675129', false, '$2b$12$AymoEn9/2Aoo0rvDaOMycOMhE6/hoIu1H66Nx4tD7g/oSw3lXqpfm', 'burgundy-degu', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'thankful-pink-myna-from-wonderland@myspace.com', '216259795', false, '$2b$12$8Ck5MjPGlZzzj8RHfQe33u4OVH0G4NG5ovJWRv6cFvix4/36ij.vC', 'dandelion-chachalaca', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'fresh-calm-bee-of-flowers@myspace.com', '934075889', false, '$2b$12$.rTqhayzSUw.Em/EnTxyvOTQOORytZU1kCk90T.NhAQ/ch/obqPMi', 'bold-dragon', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'loutish-spectral-raptor-of-potency@yahoo.com', '874807383', false, '$2b$12$ekRuoAxzqAiIvBuWJKpdp.DG6DXvmDsBqx3ueKkP1GvUXyMDwhXtK', 'quizzical-flamingo', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'steady-affable-emu-of-experience@yahoo.com', '955171744', false, '$2b$12$6RcUbTgPZUJN7MEPn79CBOAReP9Iwb.MAfbVOEaMhiS3bFVwSNg62', 'judicious-orca', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'frisky-sociable-herring-of-romance@myspace.com', '781327740', false, '$2b$12$fYgd8i/7xrlk1yBLqpxaa.u9LgS8fIhUuySg/St1mGZOxLAaN4mpK', 'cautious-longhorn', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'honored-lori-of-fabulous-opposition@gmail.com', '007024783', false, '$2b$12$PvVuW0LMp3ZMc/B3bk9iv.KM5iMqXQqZchUQSwhTnmXG91rrpfIMS', 'merry-lion', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'convivial-hidden-scorpion-of-wonder@mymail.com', '691677583', false, '$2b$12$GYOR.Xqr3wxTcvv/3.vGGuifM/XkieM77XzE10FyAgRjYyFVeXCCu', 'jumping-locust', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'glorious-hot-grasshopper-of-valor@mymail.com', '992566925', false, '$2b$12$mJrOImgVqUXaIWYPeWLULeTY1O36WH1o0zILZMF60Zx7nkhIj6y16', 'merry-terrier', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'charming-intrepid-coot-of-management@yahoo.com', '832524602', false, '$2b$12$AFg8LmKOiRJVLZkm10pLveP0GYRh7BBr7.qnBXxTl1I.cTowEMPNq', 'divergent-woodpecker', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'practical-vivid-ringtail-of-merriment@euromail.eu', '326116271', false, '$2b$12$KMCkUXvUKuQF5Wi0R4bDru6mEXfB9Tq.dpnlCK4EKSyTv.wFG0Ef6', 'fancy-skunk', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'tremendous-meek-mosquito-of-endurance@mymail.com', '081713920', false, '$2b$12$4v8woEgwEi4B3.bl.z21zu0GBFIa0wuXQpzJ9jXXMYv5SKLL8KTqG', 'satisfied-shark', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'kind-satisfied-cuttlefish-of-chivalry@mymail.com', '774178042', false, '$2b$12$HCNuFZyWJcvbRugqyR2OVuTwMD6gIDDDek/Ih.boQF23ovOn0q71e', 'amaranth-silkworm', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'acoustic-brainy-trogon-of-tact@myspace.com', '437319535', false, '$2b$12$9iPze6rILy0vS4ZywBefmuCDRq/UoKtCw.Q1RWm0nAC.a4fTL2Nqi', 'big-oriole', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'spicy-dazzling-gecko-of-chemistry@mymail.com', '442630314', false, '$2b$12$ZXVCVxfQFkXOG9VutkuLEOJNsm9nri.RY7IGf7cHK4QITE.Lfda0q', 'funny-capuchin', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'sloppy-puzzling-cricket-of-influence@euromail.eu', '235988031', false, '$2b$12$0BzTdbpC1AJeNvjKQK1tG.14iRoi2LdK4wveFLJlJJ66mMIb8mclK', 'tireless-booby', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'shrewd-sticky-carp-of-hail@gmail.com', '690042403', false, '$2b$12$pa5fdayWPYhdhUEdi.PaNO7QTcUUGTcfy7RXlL6NjKkZZDz87NzpO', 'proficient-vole', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'careful-artichoke-weasel-from-hell@gmail.com', '767236921', false, '$2b$12$mqhKk5jFkxZ7DvuOCe4T5.3qhQaLJO/q4S4s7xRiUX8lqsBvgMhMu', 'carrot-snail', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'sincere-incredible-trout-of-radiance@hotmail.com', '599306840', false, '$2b$12$IgTUWPSD/uJ3XQ7.RNgZ8OU8n.Eo6xP0aZ..ISCm2B9XEmdMsa/uG', 'pearl-lorikeet', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'hospitable-delicate-peccary-of-essence@gmail.com', '711416167', false, '$2b$12$zpqiv45/ubwAuqK7n8n9Q.k1PKIfMp2ofGqH5HQ8Lowcl.HHFtcgO', 'sincere-bumblebee', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'hypersonic-victorious-hound-of-proficiency@hotmail.com', '730930597', false, '$2b$12$Nb3IO2x9WzRB1NashSFuDeZKUejtVvQLY0AsNN7tc1fSE7Mtu3qiW', 'lovely-tamarin', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'gentle-violet-pudu-of-performance@euromail.eu', '618226162', false, '$2b$12$kHkp8kqPKoq7ssJ9v67Jv.t7MVcSqxWxj4CCwuEF2i5o7NB5y7uM6', 'honest-woodlouse', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'whispering-grinning-seagull-of-discussion@gmail.com', '470806825', false, '$2b$12$483zlcWU9y0NNg8MVTNgy.ko6Y0ctJP4NI0/UfKqwNe4mQsRZazU.', 'brave-mastiff', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'little-imported-skink-of-tenacity@euromail.eu', '517013382', false, '$2b$12$JSLG.P4mC3lEKsMB8nF1G.1ylgApAfLamHBuUA7jlvib4CRrH0kZ6', 'petite-perch', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'sparkling-wealthy-guppy-of-vigor@yahoo.com', '699292428', false, '$2b$12$qAC5pfzXDoUMFoROHwzd2uPiyegD8e9qfbiW9IieldMZrzoQGdiYe', 'wakeful-horse', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'wise-thistle-orangutan-of-resistance@hotmail.com', '189115593', false, '$2b$12$w1S5y1sVonjY8JTWRqLXquD8VhSNMhuhitBoc19viidCasQ5r68Sm', 'auburn-lynx', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'garrulous-goose-of-enjoyable-fertility@euromail.eu', '652058550', false, '$2b$12$1p2gM2UU4C9jamdEEtd.welDXJsIKH2E/opQ5aQ/NUlkNecv9ILH6', 'wooden-fossa', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'classic-grumpy-jackrabbit-of-abundance@myspace.com', '973071385', false, '$2b$12$prvxQjKjRwKzRiDCB5SB8ORQat9irJT3R2veqj0ThwEOxNiVZpGPq', 'monumental-hornet', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'hopeful-mottled-shrew-of-health@euromail.eu', '789242802', false, '$2b$12$F3ee0EiwEQnWnmFRpNClb.9D6npZu.JGD7YLa934JRv.TAfWXkbry', 'bulky-boar', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'amphibian-skinny-quokka-of-amplitude@myspace.com', '198954308', false, '$2b$12$9KJ0M44H0Tx6BxGKmOjWmuGeSOi1T1EQcW.cQEpbrBguerQkISJOO', 'golden-duck', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'conscious-lemon-crab-of-gallantry@yahoo.com', '921790516', false, '$2b$12$pcYDBUvwSTrTTn/AKEP6QOhpI9NPzJKOCF/W6hjpRn79kkjv/qLGa', 'diligent-trogon', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'hallowed-marigold-corgi-of-tranquility@yahoo.com', '671788285', false, '$2b$12$6pxEiVUbP.GEBTfQgXksa.J2/.yKZzx2Moxq/GhG5/bvnq0iZm4/C', 'premium-skink', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'loutish-stirring-rook-of-agility@hotmail.com', '073749689', false, '$2b$12$fV8.AL0bwTBhFdoUttWd.OdF8Lvheuc43LuAsbKZ8pKX/8Ldb8D0S', 'incredible-gecko', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'hidden-strong-cow-of-courtesy@myspace.com', '651356838', false, '$2b$12$yHn9X6VSGfLO6U0bnJY4ye3zxF9Chh5ReaIo.ZtWnTG.fsnIN45r.', 'sceptical-sunfish', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'stoic-bizarre-newt-of-variation@gmail.com', '067173351', false, '$2b$12$mJJ7xlphYsotzYnmosoc8O5a2913L1nalvpGdvOwvA0qP8OVq2WDu', 'carmine-pony', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'mysterious-purple-cormorant-of-economy@euromail.eu', '868892456', false, '$2b$12$nTVGsaSQne.Xnzqfk51btOsm.TahUryaz/Uk3YXH599Xk78Rd0eKS', 'caped-goose', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'strong-mushroom-of-premium-glamour@gmail.com', '110294432', false, '$2b$12$aIKPZVoeJZnq3AOrN5AbLuyVZpgQ4MN9lG5iI45UmVVgT4wUdHvvG', 'spirited-fulmar', DEFAULT, true);
